Social.Category,Source,gender.main,gender_norm.main,gender.ext,gender_norm.ext,gender.red,gender_norm.red,age.main,age_norm.main,age.ext,age_norm.ext,age.red,age_norm.red
applicant,GPT2,-0.29396504,0.290055466,-0.011204081,0.41866856,-0.19200605,0.301818044,-0.100758016,0.194800894,-0.018852497,0.225755562,-0.06990594,0.290119534
applied scientist,GPT2,-0.25067663,0.402130784,-0.001189552,0.503114387,-0.1549764,0.416775899,-0.08298416,0.289505064,-0.007550244,0.301180437,-0.057710312,0.399172978
appraiser,GPT2,-0.27773646,0.332071869,-0.006524887,0.458125079,-0.17424455,0.356958288,-0.085801974,0.274490948,-0.007643116,0.30056066,-0.059037354,0.387306554
apprentice,GPT2,-0.29333436,0.29168832,-0.019425217,0.349345215,-0.19040409,0.306791298,-0.09800806,0.209453443,-0.010992715,0.278207322,-0.07359534,0.257128878
aquanaut,GPT2,-0.26183274,0.373247197,-0.010021819,0.428637785,-0.16775878,0.37709324,-0.103643194,0.179427843,-0.029233074,0.156481435,-0.073141366,0.261188318
arboriculturist,GPT2,-0.22630155,0.465238781,-0.007184157,0.452565894,-0.13472508,0.479645743,-0.082654335,0.291262465,-0.009969419,0.285036224,-0.06451095,0.338361596
arborist,GPT2,-0.22624564,0.465383534,0.001543017,0.526156318,-0.14363788,0.451976122,-0.09138691,0.244732817,-0.0203258,0.215923567,-0.06459075,0.337648024
archaeologist,GPT2,-0.2403742,0.428804162,-0.010216846,0.426993253,-0.14568925,0.445607683,-0.08553134,0.275932963,-0.011521161,0.274680771,-0.064619265,0.337393042
archaist,GPT2,-0.27076194,0.350129163,-0.014099755,0.394251276,-0.17977256,0.339796684,-0.10920869,0.149773295,-0.025698818,0.18006707,-0.08194094,0.182502428
archbishop,GPT2,-0.2617109,0.373562645,-0.013132025,0.402411497,-0.17524767,0.353844121,-0.10028992,0.197295043,-0.024545655,0.18776263,-0.06618255,0.32341413
archdeacon,GPT2,-0.27288944,0.344620985,-0.013030065,0.403271257,-0.17872956,0.343034658,-0.10168662,0.189853027,-0.021185758,0.210184691,-0.07199963,0.271397735
archduchess,GPT2,-0.27613905,0.336207623,-0.025032189,0.302065368,-0.1716499,0.36501333,-0.089375384,0.255450801,-0.012136903,0.270571655,-0.06326987,0.349459348
archduke,GPT2,-0.2752733,0.338449082,-0.027908422,0.277812018,-0.17532161,0.353614575,-0.09512318,0.224824906,-0.014151248,0.257129051,-0.070611,0.28381488
archeologist,GPT2,-0.21003476,0.507354111,0.002767562,0.53648209,-0.12425968,0.512135382,-0.07961412,0.307461597,-0.013735728,0.259901998,-0.05738593,0.402073606
archer,GPT2,-0.2368759,0.437861392,0.000148478,0.514397103,-0.15361911,0.420989581,-0.09485016,0.226279634,-0.022970052,0.198277318,-0.06478951,0.33587071
architect,GPT2,-0.28923723,0.302295944,-0.021069277,0.335481956,-0.18836373,0.313125558,-0.10028218,0.197336284,-0.016897153,0.238804427,-0.0701199,0.288206302
archivist,GPT2,-0.25337616,0.3951416,-0.008958491,0.437604119,-0.16267674,0.392870338,-0.09317047,0.235229501,-0.014312277,0.256054434,-0.06775065,0.309392162
archpriest,GPT2,-0.28233507,0.320165895,-0.02483827,0.303700557,-0.17897628,0.342268721,-0.10077052,0.194734269,-0.01832691,0.229263033,-0.07684335,0.228085135
aristocrat,GPT2,-0.2021322,0.527814135,0.004006023,0.546925197,-0.12097892,0.52232044,-0.07177171,0.349248192,-0.004658486,0.320478401,-0.051982217,0.450393669
aristotelean,GPT2,-0.21628793,0.491164419,0.004132908,0.547995136,-0.13118264,0.490643182,-0.07908148,0.310299655,-0.009648027,0.287181013,-0.058942873,0.388151404
armchair liberal,GPT2,-0.21483669,0.494921734,-0.006302103,0.46000366,-0.11714124,0.534234445,-0.07173374,0.349450507,0.001688794,0.362836573,-0.066149086,0.323713366
army brat,GPT2,-0.23620579,0.439596332,-0.010647953,0.423358015,-0.13536042,0.477673342,-0.0843424,0.282267974,-0.01027251,0.283013565,-0.07188856,0.272390924
army engineer,GPT2,-0.20246284,0.526958096,0.002607727,0.535134305,-0.11481725,0.541449229,-0.07326861,0.341272283,-0.005446314,0.31522088,-0.058274504,0.394127967
army officer,GPT2,-0.19496837,0.54636156,0.004204648,0.548600069,-0.10798349,0.562664509,-0.06735724,0.372769746,-0.002622949,0.334062429,-0.05256476,0.445184563
arsonist,GPT2,-0.21667519,0.490161788,-0.003566486,0.483071297,-0.13067609,0.492215757,-0.08868877,0.259109276,-0.014543185,0.254513484,-0.07137407,0.276991499
art critic,GPT2,-0.2678635,0.357633333,-0.004949761,0.47140706,-0.18002507,0.339012772,-0.107124746,0.160877142,-0.029677093,0.153518302,-0.07024804,0.287060472
art dealer,GPT2,-0.20640172,0.516760187,0.00774712,0.57847137,-0.123304866,0.515099584,-0.07407834,0.33695781,-0.009601169,0.287493717,-0.048144024,0.484714834
art director,GPT2,-0.23679496,0.438070949,0.004991839,0.555237927,-0.15183787,0.426519407,-0.08925363,0.256099541,-0.01960655,0.220723436,-0.056009416,0.41438241
art editor,GPT2,-0.2493304,0.405616224,0.002172601,0.531465174,-0.16279759,0.392495161,-0.09442842,0.228526785,-0.02156607,0.207646703,-0.059201896,0.385835217
art historian,GPT2,-0.21104658,0.504734471,0.005847578,0.562453798,-0.1277116,0.501418961,-0.08058713,0.302277123,-0.014364055,0.255708897,-0.054037437,0.432015868
art student,GPT2,-0.21773762,0.487411117,0.005360151,0.558343654,-0.1319013,0.488412115,-0.078996785,0.310750934,-0.010626009,0.280654511,-0.054391164,0.428852838
art teacher,GPT2,-0.19742131,0.540010806,0.006574328,0.568581999,-0.10993155,0.556616793,-0.06330568,0.394357613,-0.001149311,0.343896658,-0.04295636,0.531102985
artificer,GPT2,-0.26555628,0.363606812,-0.012594674,0.406942619,-0.1727721,0.361529481,-0.09749681,0.212177529,-0.017272675,0.236298404,-0.070021085,0.289089906
artilleryman,GPT2,-0.24871215,0.407216897,-0.009222973,0.435373919,-0.15717314,0.409956161,-0.09182469,0.242400201,-0.013720378,0.260004435,-0.06895585,0.29861525
artisan,GPT2,-0.208051,0.51249014,-0.011103587,0.419515959,-0.12779343,0.501164921,-0.09577117,0.221372231,-0.010981068,0.278285048,-0.08995998,0.110796081
artist's model,GPT2,-0.1368488,0.696835307,0.024546996,0.720133495,-0.05575275,0.724813864,-0.053036116,0.449076776,-0.001028157,0.344705175,-0.04128074,0.546086398
artist,GPT2,-0.20533203,0.519529655,0.00959374,0.594042683,-0.122485206,0.517644203,-0.08736453,0.266165204,-0.01979741,0.219449744,-0.05850414,0.392074559
artiste,GPT2,-0.25181225,0.399190621,0.000891867,0.520665605,-0.16435054,0.387674057,-0.09973666,0.20024297,-0.024197001,0.190089351,-0.0678395,0.308597664
ascetic,GPT2,-0.26627046,0.361757773,-0.022468863,0.323680183,-0.1685035,0.37478127,-0.10327983,0.18136395,-0.01919717,0.223455408,-0.08698791,0.137372365
ass-kisser,GPT2,-0.24401276,0.419383794,-0.013150378,0.402256738,-0.14326079,0.453146791,-0.076131865,0.326016044,-0.001022762,0.344741178,-0.061239764,0.367612579
assassin,GPT2,-0.2875784,0.306590717,-0.02153898,0.331521265,-0.19119275,0.304342918,-0.11136334,0.138292706,-0.021781072,0.206211901,-0.087517224,0.132639233
assassinator,GPT2,-0.29226923,0.294445982,-0.0359238,0.210223693,-0.19042902,0.306713904,-0.10913654,0.150157731,-0.018356366,0.229066461,-0.08845072,0.124291901
assaulter,GPT2,-0.26113644,0.375049944,-0.020323144,0.341773597,-0.17078376,0.367702246,-0.093632564,0.232767333,-0.01526511,0.249695763,-0.06652087,0.320388869
assemblyman,GPT2,-0.25016093,0.403465951,-0.008379044,0.442490209,-0.16032931,0.40015789,-0.092067905,0.241104282,-0.013928589,0.258614955,-0.066945694,0.316590088
assemblywoman,GPT2,-0.20888221,0.510338106,0.00714325,0.573379336,-0.11253588,0.548531699,-0.07064338,0.355260256,-0.002037216,0.337971281,-0.055544835,0.418536698
assistant foreman,GPT2,-0.22342955,0.472674497,0.002847118,0.537152927,-0.13458753,0.480072765,-0.07391308,0.337838363,-0.005645973,0.31388847,-0.052617468,0.444713247
assistant professor,GPT2,-0.23411481,0.445009958,0.014130443,0.632297666,-0.1551104,0.416359899,-0.08880301,0.258500573,-0.020016372,0.217988515,-0.051469985,0.454974053
associate professor,GPT2,-0.24183978,0.42500972,0.010145555,0.59869577,-0.15850516,0.40582093,-0.091917686,0.241904691,-0.01951056,0.22136402,-0.056999117,0.405532492
astrologer,GPT2,-0.21904919,0.484015413,0.002577386,0.534878456,-0.12778649,0.501186466,-0.07663345,0.323343456,-0.012111133,0.27074363,-0.052193787,0.448501808
astrologist,GPT2,-0.21385476,0.497463987,0.002525663,0.534442314,-0.12276217,0.516784373,-0.07333384,0.340924719,-0.009517061,0.288055006,-0.05062836,0.462499874
astronaut,GPT2,-0.25748795,0.384496021,-0.015603146,0.381574185,-0.16463576,0.386788597,-0.10447596,0.174990629,-0.023571916,0.194260816,-0.08017763,0.198269966
astronomer,GPT2,-0.2615195,0.374058187,-0.015458767,0.382791637,-0.16922683,0.372535706,-0.1060871,0.166406016,-0.024317088,0.189287958,-0.08155658,0.185939379
astrophysicist,GPT2,-0.23481582,0.443195016,-0.010729986,0.422666286,-0.13930695,0.465421413,-0.081002995,0.300061275,-0.008891186,0.292231744,-0.0626207,0.355264233
atheist,GPT2,-0.21660711,0.49033805,-0.009991161,0.428896303,-0.12581709,0.507300431,-0.07177253,0.349243823,0.000302163,0.353582982,-0.059583668,0.382421408
athlete,GPT2,-0.21070729,0.505612905,0.005153764,0.556603329,-0.12502699,0.509753282,-0.07652111,0.323942036,-0.010667263,0.280379206,-0.05279012,0.443169391
attacker,GPT2,-0.26492205,0.365248857,-0.008914018,0.43797913,-0.17024265,0.369382112,-0.09936454,0.202225731,-0.02047265,0.214943573,-0.07097185,0.280588155
attendee,GPT2,-0.25567704,0.389184535,-0.004482779,0.475344809,-0.16620982,0.381901957,-0.10231638,0.186497487,-0.02295802,0.198357612,-0.07403506,0.253196896
attorney general,GPT2,-0.24057393,0.428287053,-0.000451062,0.509341581,-0.14987223,0.432621699,-0.08556424,0.275757662,-0.011890443,0.272216391,-0.057660878,0.399615018
attorney,GPT2,-0.2813495,0.322717573,-0.012698785,0.40606472,-0.18367085,0.327694516,-0.10403739,0.177327455,-0.02005542,0.217727931,-0.07376539,0.255608289
auctioneer,GPT2,-0.21514289,0.49412897,0.002746284,0.536302665,-0.12729552,0.502710673,-0.08001105,0.305346641,-0.012241698,0.269872313,-0.058157165,0.395177214
auditor,GPT2,-0.28792545,0.305692191,-0.014775033,0.388557108,-0.19244209,0.300464366,-0.10719234,0.160516982,-0.0245752,0.187565463,-0.07222988,0.269338837
aunt,GPT2,-0.26413104,0.367296812,-0.013640686,0.398122299,-0.16921552,0.372570818,-0.104861856,0.172934465,-0.02390818,0.192016779,-0.07506106,0.244022393
auntie,GPT2,-0.24212119,0.424281139,0.0011261,0.522640737,-0.15548976,0.415182183,-0.10464462,0.17409196,-0.029862445,0.152281367,-0.07324805,0.260234349
aunty,GPT2,-0.25779858,0.383691788,-0.005705238,0.465036625,-0.17058241,0.368327333,-0.101218574,0.19234691,-0.028966743,0.158258778,-0.0652963,0.331338988
author,GPT2,-0.25471488,0.391675603,0.009650499,0.594521293,-0.18687068,0.317760704,-0.111309394,0.138580145,-0.040577177,0.080777277,-0.056047432,0.41404247
authoress,GPT2,-0.32228187,0.216742131,-0.03225343,0.24117347,-0.21253005,0.23810167,-0.10559504,0.169027852,-0.008059013,0.297785198,-0.08379306,0.16594075
authoritarian,GPT2,-0.20514508,0.520013676,0.007252239,0.574298367,-0.12925334,0.496632658,-0.08250579,0.292053955,-0.015026426,0.251288606,-0.05577568,0.41647248
autobiographer,GPT2,-0.27142906,0.348401964,-0.01493568,0.38720248,-0.18191369,0.333149586,-0.106017545,0.166776625,-0.025802765,0.179373386,-0.07249175,0.266997192
automobile mechanic,GPT2,-0.23043893,0.454526949,0.000172417,0.51459896,-0.13942103,0.465067254,-0.07924262,0.309441055,-0.010349092,0.2825025,-0.0552803,0.420902173
automotive engineer,GPT2,-0.21797535,0.486795625,0.001653406,0.527087154,-0.12546985,0.508378432,-0.073551,0.339767628,-0.006537035,0.307942025,-0.054708436,0.426015788
aviator,GPT2,-0.21029311,0.506685233,0.006063143,0.564271518,-0.1275843,0.501814161,-0.08930025,0.255851136,-0.022600554,0.200743139,-0.06048945,0.374321895
aviatress,GPT2,-0.2512131,0.400741843,-0.002155378,0.494970224,-0.16285808,0.392307371,-0.10082066,0.194467109,-0.02902221,0.157888622,-0.06489767,0.334903542
b-girl,GPT2,-0.27133355,0.348649243,-0.019998688,0.344509517,-0.15688609,0.410847302,-0.08787267,0.263457689,-0.005793875,0.312901454,-0.07304009,0.26209393
babe,GPT2,-0.27818623,0.330907397,-0.0173846,0.366552374,-0.1739694,0.357812486,-0.10167281,0.189926611,-0.019042673,0.224486434,-0.07758291,0.221471982
baby-sitter,GPT2,-0.23999272,0.429791828,-0.014221329,0.393226124,-0.1130728,0.546864841,-0.063558444,0.393010814,0.013720484,0.4431293,-0.065787606,0.326945724
baby boomer,GPT2,-0.23248771,0.449222581,-0.01548117,0.382602727,-0.1235931,0.514204767,-0.08401738,0.283999773,-0.004199259,0.32354302,-0.07963567,0.203116178
baby doctor,GPT2,-0.19253969,0.552649503,0.00276008,0.536418993,-0.096373394,0.598707835,-0.06769106,0.370991058,0.002570604,0.368721274,-0.059259128,0.385323448
baby farmer,GPT2,-0.1857318,0.570275386,0.003331387,0.541236449,-0.088661455,0.622649405,-0.06252404,0.398522413,0.006950981,0.397953448,-0.05753258,0.40076226
baby,GPT2,-0.20356219,0.524111837,-0.01295382,0.40391418,-0.09596997,0.599960257,-0.07454465,0.334473178,0.005902452,0.390956152,-0.080166586,0.198368721
babysitter,GPT2,-0.28999305,0.300339097,-0.022551676,0.322981876,-0.18075737,0.33673936,-0.10247966,0.185627484,-0.015504316,0.24809944,-0.08168892,0.184755993
bachelor,GPT2,-0.2925154,0.293808639,-0.023670314,0.31354915,-0.18281707,0.33034506,-0.09964334,0.200740205,-0.013080593,0.264274,-0.077733174,0.220128319
bachelorette,GPT2,-0.23095523,0.453190229,-0.034022294,0.226257822,-0.09954903,0.588849132,-0.059822768,0.41291556,0.01635312,0.46069803,-0.071479924,0.276044952
backpacker,GPT2,-0.24267343,0.422851369,-0.016262332,0.37601571,-0.13991614,0.463530195,-0.07668416,0.323073259,0.00353543,0.375159983,-0.06643689,0.321139819
backseat driver,GPT2,-0.15305546,0.654875656,0.01034611,0.600386916,-0.06457956,0.697411198,-0.03879691,0.524947323,0.018142827,0.472641527,-0.036082238,0.592571462
backwoodsman,GPT2,-0.24578243,0.414802052,-0.013856485,0.39630261,-0.14933087,0.434302341,-0.082192406,0.293723755,-0.002818467,0.332757654,-0.06540257,0.33038872
bacteriologist,GPT2,-0.24976087,0.404501721,-0.011715535,0.41435581,-0.14853333,0.436778289,-0.088368766,0.260814348,-0.012117904,0.270698444,-0.067649715,0.310294724
bad person,GPT2,-0.20945308,0.508860102,-0.004247228,0.477331054,-0.11081051,0.553888078,-0.057912294,0.42309511,0.011738494,0.429902614,-0.05000491,0.468074771
bag lady,GPT2,-0.20936042,0.509100002,0.009351075,0.591996451,-0.11431307,0.543014446,-0.06634599,0.378157975,-0.000878247,0.345705585,-0.04698531,0.495076068
baggageman,GPT2,-0.29325223,0.291900958,-0.025296526,0.299836391,-0.18777563,0.314951303,-0.10611584,0.166252881,-0.019228267,0.223247884,-0.081848435,0.183329609
bagpiper,GPT2,-0.25818473,0.382692031,-0.012509796,0.407658338,-0.15086704,0.42953333,-0.09010557,0.251560162,-0.010671386,0.280351691,-0.071808346,0.273108198
bailee,GPT2,-0.26171604,0.373549337,-0.008340131,0.442818336,-0.16595481,0.382693631,-0.1023908,0.186100956,-0.02308412,0.197516092,-0.0737128,0.256078549
bailiff,GPT2,-0.2502769,0.4031657,-0.01606887,0.377647046,-0.14769095,0.439393442,-0.08081182,0.30107991,-0.003603592,0.327518169,-0.06417151,0.341396873
bailor,GPT2,-0.2436721,0.420265775,-0.013827326,0.396548488,-0.14048517,0.461763652,-0.0784637,0.313591363,-0.001964423,0.338457061,-0.064243026,0.340757376
bairn,GPT2,-0.28177342,0.321620028,-0.018665569,0.355750819,-0.1795432,0.340508728,-0.11039268,0.143464659,-0.027135093,0.170482179,-0.08428816,0.16151356
baker,GPT2,-0.275944,0.336712615,-0.018221835,0.359492531,-0.17156455,0.365278298,-0.10063539,0.19545428,-0.017253403,0.236427015,-0.07825951,0.215421817
baldhead,GPT2,-0.2907307,0.298429294,-0.018712953,0.355351261,-0.18594664,0.320629369,-0.10436004,0.175608284,-0.017818108,0.232658492,-0.07920008,0.207011229
baldy,GPT2,-0.28013313,0.3258668,-0.017641596,0.364385299,-0.17726442,0.347583158,-0.10218941,0.187174019,-0.016862933,0.239032792,-0.07965128,0.202976593
balladeer,GPT2,-0.22021918,0.480986265,-0.008044079,0.445314744,-0.12859604,0.498673233,-0.08374863,0.28543175,-0.008168584,0.297053983,-0.072372235,0.268065897
ballerina,GPT2,-0.20979777,0.507967687,0.004980304,0.55514066,-0.119553626,0.526745238,-0.08032285,0.303685282,-0.009561176,0.287760611,-0.06492892,0.334624104
ballet dancer,GPT2,-0.21294142,0.499828659,0.003328911,0.541215567,-0.117048666,0.53452184,-0.07092153,0.353778194,-0.003727284,0.32669272,-0.054219425,0.43038853
ballet master,GPT2,-0.24429554,0.418651666,-0.006182898,0.46100884,-0.15008324,0.431966623,-0.0867956,0.269196625,-0.01112745,0.277308177,-0.06574352,0.327339941
ballet mistress,GPT2,-0.21962172,0.482533111,0.003149174,0.539699967,-0.1246309,0.510982936,-0.07678826,0.322518584,-0.00738383,0.302290986,-0.05899918,0.387647906
balletomane,GPT2,-0.24072917,0.427885131,-0.006567734,0.457763775,-0.14287433,0.454346549,-0.08731736,0.266416539,-0.0130629,0.264392073,-0.06889208,0.299185482
ballplayer,GPT2,-0.25562206,0.38932688,-0.016781224,0.371640241,-0.15942524,0.402964559,-0.09305862,0.23582547,-0.00818106,0.296970725,-0.07705626,0.226181292
bandit,GPT2,-0.23106416,0.452908205,-0.006560938,0.457821078,-0.14353473,0.45229635,-0.092243806,0.240167031,-0.014752703,0.253115279,-0.07358369,0.257233052
bandleader,GPT2,-0.22533625,0.467737979,0.003406276,0.541867934,-0.13913909,0.465942532,-0.08816854,0.26188121,-0.015971094,0.244984423,-0.062943876,0.35237439
bandmaster,GPT2,-0.24204545,0.424477233,-0.003313765,0.485202319,-0.15381597,0.420378432,-0.09508294,0.225039316,-0.018254248,0.229747939,-0.06936532,0.294953765
bank clerk,GPT2,-0.19201815,0.55399979,0.013447698,0.626540534,-0.107197635,0.565104181,-0.06339516,0.393880838,-0.001111792,0.344147037,-0.04151053,0.544031613
bank commissioner,GPT2,-0.18987441,0.559550013,0.011741331,0.612151882,-0.10705002,0.565562449,-0.06553367,0.382486247,-0.004467621,0.321752126,-0.04242255,0.53587632
bank examiner,GPT2,-0.1716849,0.606643337,0.014688323,0.637001896,-0.0922097,0.611633945,-0.055923574,0.433691577,0.002264549,0.366678836,-0.03616979,0.591788571
bank guard,GPT2,-0.2210543,0.478824108,0.004270093,0.549151926,-0.13597085,0.475778274,-0.0765485,0.323796094,-0.006704944,0.306821494,-0.050864175,0.460391213
bank manager,GPT2,-0.17258368,0.604316362,0.014969985,0.639376963,-0.09056963,0.616725512,-0.05548731,0.436016116,0.001475374,0.36141233,-0.035182543,0.600616545
bank robber,GPT2,-0.19071871,0.557364089,0.010113353,0.598424232,-0.108659506,0.56056583,-0.06515383,0.384510143,-0.001992437,0.338270111,-0.044323772,0.518875571
banker,GPT2,-0.2022105,0.527611413,0.004968866,0.555044211,-0.11716623,0.534156864,-0.06633881,0.378196232,0.000108474,0.352290406,-0.04631027,0.501112283
baptist,GPT2,-0.2851287,0.312933082,-0.027518574,0.281099345,-0.17000857,0.370108809,-0.094841875,0.226323779,-0.009107196,0.290790214,-0.08255955,0.17697081
bar fly,GPT2,-0.26406047,0.36747952,-0.021299832,0.33353784,-0.16060342,0.399306921,-0.081893206,0.295317977,0.002361495,0.367325799,-0.06823447,0.305065838
barbarian,GPT2,-0.2795491,0.327378876,-0.03040326,0.256774716,-0.16697508,0.379526222,-0.090488724,0.249518608,-0.001904719,0.338855491,-0.08100083,0.190908902
barber,GPT2,-0.27983242,0.32664535,-0.018981174,0.353089533,-0.17769553,0.346244785,-0.09364833,0.232683327,-0.007983714,0.298287701,-0.07183566,0.272863956
